frame_id,slice_id,cost,avg_cost,canonical_time,map_time,is_generated,init_angle,start_rank,icp_history,mean_entropy,slack_count,config_name,embryo_id,time_idx,mean_confidence,num_cells_assigned,set_match,set_accuracy,positional_accuracy,num_gt_cells,num_pred_cells
191108_tid13,2,29.326058522418045,4.887676420403007,23.0,23.933333333333334,False,204.0,2,,0.03394307797169686,0,EmbAlign_CV,191108,13,0.9772688138640339,6,1.0,1.0,1.0,6,6
191108_tid14,2,13.904639169800145,2.3174398616333574,23.0,23.933333333333334,False,148.0,1,,5.53061686693685e-07,0,EmbAlign_CV,191108,14,0.9944362753553014,6,1.0,1.0,1.0,6,6
191108_tid15,2,9.459198763670665,1.5765331272784442,25.0,23.933333333333334,False,140.0,1,,4.064127266016889e-08,0,EmbAlign_CV,191108,15,0.9956804681415132,6,1.0,1.0,1.0,6,6
191108_tid16,1,20.596968978252402,2.9424241397503432,28.0,28.696428571428573,False,132.0,1,,0.001980899708458018,0,EmbAlign_CV,191108,16,0.9919826150174375,7,1.0,1.0,1.0,7,7
191108_tid17,1,10.534571195157936,1.5049387421654195,28.0,28.696428571428573,False,168.0,1,,1.0501585971706157e-05,0,EmbAlign_CV,191108,17,0.9948443283171954,7,1.0,1.0,1.0,7,7
191108_tid18,1,13.351923536560536,1.9074176480800766,29.5,28.696428571428573,False,184.0,1,,6.02123476904093e-09,0,EmbAlign_CV,191108,18,0.9949799891296737,7,1.0,1.0,1.0,7,7
191108_tid19,0,20.816550939514727,2.602068867439341,32.0,33.025862068965516,False,136.0,2,,0.02569752440326136,0,EmbAlign_CV,191108,19,0.9839498712304258,8,1.0,1.0,1.0,8,8
191108_tid20,0,10.251776330085752,1.281472041260719,32.0,33.025862068965516,False,96.00000000000001,1,,0.0037661425485935015,0,EmbAlign_CV,191108,20,0.9927921836464293,8,1.0,1.0,1.0,8,8
191108_tid21,0,10.943582523415593,1.367947815426949,32.0,33.025862068965516,False,80.0,1,,1.4107730465459486e-05,0,EmbAlign_CV,191108,21,0.9945466885767811,8,1.0,1.0,1.0,8,8
191108_tid22,0,16.43928294199514,2.0549103677493923,35.5,33.025862068965516,False,68.0,1,,2.6672713190986704e-07,0,EmbAlign_CV,191108,22,0.9932695847843254,8,1.0,1.0,1.0,8,8
191108_tid23,4,83.70946010014308,7.6099509181948255,40.0,40.0,False,76.0,1,,0.05419658719056406,0,EmbAlign_CV,191108,23,0.7739467954906569,11,0.0,0.7272727272727273,0.7272727272727273,11,11
191108_tid24,7,39.032515198152154,3.2527095998460127,40.0,41.29347826086956,False,72.0,1,,0.000743636455584056,0,EmbAlign_CV,191108,24,0.988976102131203,12,1.0,1.0,1.0,12,12
191108_tid25,7,32.35114191601104,2.69592849300092,40.0,41.29347826086956,False,32.0,1,,3.327327846574597e-05,0,EmbAlign_CV,191108,25,0.989949472505988,12,1.0,1.0,1.0,12,12
191108_tid26,7,30.047719214487802,2.503976601207317,43.5,41.29347826086956,False,352.0,1,,3.107496267393147e-05,0,EmbAlign_CV,191108,26,0.9917898846432415,12,1.0,1.0,1.0,12,12
191108_tid27,8,12.315248500146275,0.9473268077035596,48.0,48.0,False,260.0,1,,0.012787751292565984,0,EmbAlign_CV,191108,27,0.9749831214372744,13,1.0,1.0,1.0,13,13
191108_tid28,9,27.845652089154104,1.9889751492252932,49.0,49.67857142857143,False,168.0,1,,0.0024293476927200416,0,EmbAlign_CV,191108,28,0.9902542717856793,14,1.0,1.0,1.0,14,14
191108_tid29,9,24.99596830746045,1.7854263076757466,49.0,49.67857142857143,False,156.0,1,,3.9667086647007906e-05,0,EmbAlign_CV,191108,29,0.9934779748555778,14,1.0,1.0,1.0,14,14
191108_tid30,9,30.485331489825636,2.1775236778446883,50.5,49.67857142857143,False,180.0,1,,1.953095308388669e-06,0,EmbAlign_CV,191108,30,0.9913384549800396,14,1.0,1.0,1.0,14,14
191108_tid31,11,41.90152510934425,2.7934350072896166,53.0,53.872093023255815,False,132.0,1,,0.0004038584752691336,0,EmbAlign_CV,191108,31,0.9902994621698512,15,1.0,1.0,1.0,15,15
191108_tid32,11,43.196106427019856,2.8797404284679904,53.0,53.872093023255815,False,128.0,1,,0.003318544468086541,0,EmbAlign_CV,191108,32,0.9864310774860626,15,1.0,1.0,1.0,15,15
191108_tid33,11,54.69589661243654,3.6463931074957694,55.5,53.872093023255815,False,104.0,1,,0.014731367237137107,0,EmbAlign_CV,191108,33,0.9827381131758984,15,1.0,1.0,1.0,15,15
191108_tid35,18,109.56647283679854,4.565269701533272,60.5,61.38805970149254,False,132.0,1,,0.02077007760590416,0,EmbAlign_CV,191108,35,0.9873898577694895,24,1.0,1.0,1.0,24,24
191108_tid36,18,107.52576670370226,4.4802402793209275,61.0,61.38805970149254,False,148.0,1,,0.009306837862832602,0,EmbAlign_CV,191108,36,0.9918171104710379,24,1.0,1.0,1.0,24,24
191108_tid37,18,108.97192689419022,4.540496953924593,61.0,61.38805970149254,False,108.0,1,,0.017917391361479757,0,EmbAlign_CV,191108,37,0.9863674328940943,24,1.0,1.0,1.0,24,24
191108_tid38,18,111.18168230101904,4.632570095875793,61.0,61.38805970149254,False,96.00000000000001,1,,0.017207809704482723,0,EmbAlign_CV,191108,38,0.9877162036759469,24,1.0,1.0,1.0,24,24
191108_tid39,18,105.82132244966333,4.409221768735972,61.0,61.38805970149254,False,80.0,1,,0.01975340462959249,0,EmbAlign_CV,191108,39,0.9887892636671904,24,1.0,1.0,1.0,24,24
191108_tid40,18,107.45250379277448,4.47718765803227,61.0,61.38805970149254,False,108.0,1,,0.01866352424643948,0,EmbAlign_CV,191108,40,0.9903463552686046,24,1.0,1.0,1.0,24,24
191108_tid41,18,112.65289634619107,4.693870681091295,63.5,61.38805970149254,False,119.99999999999999,1,,0.017675556319087984,0,EmbAlign_CV,191108,41,0.9886744950514087,24,1.0,1.0,1.0,24,24
191108_tid42,20,145.97947439368045,5.61459516898771,67.0,67.99166666666666,False,48.00000000000001,1,,0.02828218202660885,0,EmbAlign_CV,191108,42,0.9793948384629793,26,1.0,1.0,1.0,26,26
191108_tid43,20,133.7078164461114,5.142608324850438,67.0,67.99166666666666,False,84.0,1,,0.015017727361271164,0,EmbAlign_CV,191108,43,0.9850790737702092,26,1.0,1.0,1.0,26,26
191108_tid44,20,122.5520573758069,4.713540668300265,67.0,67.99166666666666,False,64.0,1,,0.012878354908805493,0,EmbAlign_CV,191108,44,0.9838540363727477,26,1.0,1.0,1.0,26,26
191108_tid45,20,133.63100922377077,5.1396542009142605,67.0,67.99166666666666,False,24.000000000000004,1,,0.013605074113516347,0,EmbAlign_CV,191108,45,0.9882008381866739,26,1.0,1.0,1.0,26,26
191108_tid46,20,138.21802245284783,5.316077786647994,70.5,67.99166666666666,False,52.0,1,,0.012355050367912132,0,EmbAlign_CV,191108,46,0.9896778039478122,26,1.0,1.0,1.0,26,26
191108_tid47,24,69.13566728651519,2.4691309745183996,75.0,77.1029411764706,False,108.0,1,,0.008002268874425487,0,EmbAlign_CV,191108,47,0.9931958248998488,28,1.0,1.0,1.0,28,28
191108_tid48,24,60.08044441074476,2.145730157526599,76.5,77.1029411764706,False,52.0,1,,0.001124055531663009,0,EmbAlign_CV,191108,48,0.9943751417301413,28,1.0,1.0,1.0,28,28
191108_tid49,24,59.32439419953997,2.1187283642692845,77.0,77.1029411764706,False,12.000000000000002,1,,0.011808079361078269,0,EmbAlign_CV,191108,49,0.9919715495699949,28,1.0,1.0,1.0,28,28
191108_tid50,24,76.8976780160111,2.7463456434289677,78.5,77.1029411764706,False,40.0,1,,0.013567353238350047,0,EmbAlign_CV,191108,50,0.9897860920253897,28,1.0,1.0,1.0,28,28
191108_tid52,44,86.81746271052047,2.0190107607097785,83.0,83.33333333333333,False,316.0,1,,0.014866979629284745,0,EmbAlign_CV,191108,52,0.9859320087317135,43,1.0,1.0,1.0,43,43
191108_tid53,48,151.8300897724801,3.3740019949440025,85.0,86.84375,False,304.0,1,,0.0243613965572592,0,EmbAlign_CV,191108,53,0.9832839203407687,45,1.0,1.0,1.0,45,45
191108_tid54,48,129.67794167285334,2.8817320371745185,86.0,86.84375,False,268.0,1,,0.016537286381956666,0,EmbAlign_CV,191108,54,0.9911013923318625,45,1.0,1.0,1.0,45,45
191108_tid55,48,128.91123924198826,2.864694205377517,87.0,86.84375,False,208.0,1,,0.017923829757708384,0,EmbAlign_CV,191108,55,0.9899286138151538,45,1.0,1.0,1.0,45,45
191108_tid56,49,154.42733371961066,3.357115950426319,89.5,88.47727272727273,False,244.0,1,,0.023631979352887782,0,EmbAlign_CV,191108,56,0.9837889278793281,46,1.0,1.0,1.0,46,46
191108_tid57,55,165.04534166466868,3.511603014141887,92.0,90.25,False,176.0,1,,0.024873523520177784,0,EmbAlign_CV,191108,57,0.9833528488007464,47,1.0,1.0,1.0,47,47
191108_tid58,55,157.51358950026687,3.3513529680907848,92.0,90.25,False,180.0,1,,0.030351925195467158,0,EmbAlign_CV,191108,58,0.9801757070966558,47,1.0,1.0,1.0,47,47
191108_tid59,58,151.66918496687472,3.0952894891198923,93.5,93.875,False,200.0,1,,0.02732858149922136,0,EmbAlign_CV,191108,59,0.9801120232026245,49,1.0,1.0,1.0,49,49
191108_tid60,61,270.43982237830414,5.3027416152608655,95.5,97.51176470588236,False,152.0,1,,0.07273184869091354,0,EmbAlign_CV,191108,60,0.9851358468792915,51,1.0,1.0,1.0,51,51
191108_tid61,61,245.20664014855012,4.807973336246081,96.0,97.51176470588236,False,132.0,1,,0.06709435465105533,0,EmbAlign_CV,191108,61,0.9836977217420468,51,1.0,1.0,1.0,51,51
191108_tid62,61,231.17075090234792,4.532759821614665,96.0,97.51176470588236,False,116.00000000000001,1,,0.055286422006652874,0,EmbAlign_CV,191108,62,0.9859476410777437,51,1.0,1.0,1.0,51,51
191108_tid63,61,225.55643923150515,4.422675279049121,96.0,97.51176470588236,False,148.0,1,,0.05825014183875833,0,EmbAlign_CV,191108,63,0.9862132713988413,51,1.0,1.0,1.0,51,51
191108_tid64,61,230.779024432888,4.5250789104487845,96.0,97.51176470588236,False,268.0,1,,0.06122813896138209,0,EmbAlign_CV,191108,64,0.9858629463634986,51,1.0,1.0,1.0,51,51
191108_tid65,61,231.59446985661813,4.541068036404277,96.0,97.51176470588236,False,276.0,1,,0.06134986635694257,0,EmbAlign_CV,191108,65,0.9867564517582021,51,1.0,1.0,1.0,51,51
191108_tid66,61,249.37613142251078,4.889728067108055,102.0,97.51176470588236,False,288.0,1,,0.063137644612496,0,EmbAlign_CV,191108,66,0.9870305578058396,51,1.0,1.0,1.0,51,51
191108_tid67,62,113.9927238927521,2.1921677671683097,108.0,108.25,False,100.0,1,,0.020011338256584535,0,EmbAlign_CV,191108,67,0.98363434454218,52,1.0,1.0,1.0,52,52
191108_tid68,64,105.78313938784426,1.995908290336684,108.0,108.25,False,44.0,1,,0.013147929816475699,0,EmbAlign_CV,191108,68,0.985325534784837,53,1.0,1.0,1.0,53,53
191108_tid69,75,150.0098226493397,2.6317512745498193,109.0,109.5,False,56.0,1,,0.0980546755340659,0,EmbAlign_CV,191108,69,0.818115046697001,57,0.0,0.9473684210526315,0.8771929824561403,57,57
191108_tid71,93,244.79428186132947,2.9493286971244514,111.0,112.0,False,288.0,1,,0.28905314058787346,0,EmbAlign_CV,191108,71,0.6144273280355155,83,0.0,0.891566265060241,0.7469879518072289,83,83
191108_tid72,105,388.65902070880935,4.467345065618498,112.0,115.38392857142857,False,108.0,1,,0.3156106686897078,0,EmbAlign_CV,191108,72,0.8333714428578638,87,1.0,1.0,1.0,87,87
191108_tid73,105,418.8338618717164,4.814182320364557,113.0,115.38392857142857,False,212.0,1,,0.3377681001825645,0,EmbAlign_CV,191108,73,0.8297889217417886,87,1.0,1.0,1.0,87,87
191108_tid74,105,498.5578068204219,5.73054950368301,114.5,115.38392857142857,False,244.0,1,,0.46798062196446183,0,EmbAlign_CV,191108,74,0.7343849380716301,87,1.0,1.0,0.7241379310344828,87,87
191108_tid75,105,489.82128415321733,5.630129702910544,115.0,115.38392857142857,False,332.0,1,,0.3896468990951673,0,EmbAlign_CV,191108,75,0.7931097470792647,87,1.0,1.0,0.7931034482758621,87,87
191108_tid76,105,510.3829262138657,5.86647041625133,117.5,115.38392857142857,False,352.0,1,,0.4101695277150804,0,EmbAlign_CV,191108,76,0.7657912848820919,87,1.0,1.0,0.7471264367816092,87,87
191108_tid77,107,354.4485909721899,4.027824897411249,120.0,121.0,False,292.0,1,,0.250314680127563,0,EmbAlign_CV,191108,77,0.8697719864135859,88,0.0,0.9659090909090909,0.8863636363636364,88,88
191108_tid78,112,258.51844156298415,2.9047015905953275,121.0,121.5,False,260.0,1,,0.13601552589024676,0,EmbAlign_CV,191108,78,0.938142104651515,89,1.0,1.0,1.0,89,89
191108_tid79,114,238.592757310425,2.621898431982692,123.0,121.75,False,336.0,1,,0.12645039918900217,0,EmbAlign_CV,191108,79,0.9301718741551177,91,1.0,1.0,1.0,91,91
191108_tid80,126,266.72982052013157,2.7784356304180373,125.0,127.8157894736842,False,68.0,1,,0.16677898000639182,0,EmbAlign_CV,191108,80,0.9276923493692483,96,0.0,0.96875,0.9583333333333334,96,96
191108_tid81,131,232.4757527995518,2.3722015591791,126.0,132.09375,False,160.0,1,,0.12178833336562579,0,EmbAlign_CV,191108,81,0.965262313962782,98,1.0,1.0,1.0,98,98
191108_tid82,131,248.79533300334805,2.538727887789266,127.0,132.09375,False,132.0,1,,0.1357805529055018,0,EmbAlign_CV,191108,82,0.9575238123568601,98,1.0,1.0,1.0,98,98
191108_tid83,131,247.49533325162088,2.525462584200213,128.0,132.09375,False,136.0,1,,0.14540694239393276,0,EmbAlign_CV,191108,83,0.9502270395459841,98,1.0,1.0,0.9795918367346939,98,98
191108_tid84,131,237.57917213130293,2.424277266645948,129.0,132.09375,False,88.0,1,,0.1449022610831359,0,EmbAlign_CV,191108,84,0.9521394270337329,98,1.0,1.0,0.9795918367346939,98,98
191108_tid85,131,288.9821389991094,2.948797336725606,132.0,132.09375,False,72.0,1,,0.18856111690958965,0,EmbAlign_CV,191108,85,0.9336583678048386,98,1.0,1.0,0.9693877551020408,98,98
191108_tid86,135,253.44138433783812,2.560013983210486,135.5,137.0,False,44.0,1,,0.18822005031458625,0,EmbAlign_CV,191108,86,0.8698669765923733,99,0.0,0.9696969696969697,0.9090909090909091,99,99
191108_tid87,140,242.93589491328052,2.381724459934123,137.5,138.07142857142858,False,132.0,1,,0.13793069347151993,0,EmbAlign_CV,191108,87,0.9296205598262012,102,1.0,1.0,1.0,102,102
191108_tid88,140,233.79478612502632,2.2921057463237875,138.0,138.07142857142858,False,132.0,1,,0.12850447811488974,0,EmbAlign_CV,191108,88,0.9365785994855028,102,1.0,1.0,1.0,102,102
191108_tid89,140,216.17609623262743,2.1193734924767393,138.0,138.07142857142858,False,144.0,1,,0.10477232337275631,0,EmbAlign_CV,191108,89,0.942774270498684,102,1.0,1.0,1.0,102,102
191108_tid90,144,219.34467780347137,2.129559978674479,139.0,139.5,False,128.0,2,,0.11088570488798831,0,EmbAlign_CV,191108,90,0.880020923260822,103,1.0,1.0,1.0,103,103
191108_tid91,149,237.72154752801134,2.264014738362013,140.0,139.0,False,132.0,1,,0.15227919805120124,0,EmbAlign_CV,191108,91,0.8066916407006532,105,0.0,0.9428571428571428,0.9047619047619048,105,105
191108_tid94,179,438.9170151147954,3.203773832954711,143.0,143.0,False,220.0,1,,0.5049511885584201,0,EmbAlign_CV,191108,94,0.41068683943119194,137,0.0,0.8029197080291971,0.635036496350365,137,137
191108_tid96,214,415.86596819601306,2.6830062464258906,146.0,146.0,False,108.0,1,,0.4966560484255981,0,EmbAlign_CV,191108,96,0.5528047315485233,155,0.0,0.9419354838709677,0.8064516129032258,155,155
191108_tid97,221,496.26249539941296,3.0823757478224407,147.5,148.0,False,44.0,1,,0.581672684977424,0,EmbAlign_CV,191108,97,0.4808530793715417,161,0.0,0.9254658385093167,0.6956521739130435,161,161
191108_tid98,225,532.8579138554069,3.229441902153981,149.0,148.0,False,100.0,1,,0.6462849255999938,0,EmbAlign_CV,191108,98,0.40186249598170215,165,0.0,0.9454545454545454,0.7454545454545455,165,165
191108_tid99,244,525.7639675409195,3.111029393733251,150.0,150.0,False,92.0,1,,0.5794545314804993,0,EmbAlign_CV,191108,99,0.5078670619651728,169,0.0,0.9467455621301775,0.7869822485207101,169,169
191108_tid100,253,511.8196171607541,2.941492052648012,153.0,156.0,False,80.0,1,,0.5869366461009796,0,EmbAlign_CV,191108,100,0.6478125044147578,174,0.0,0.9655172413793104,0.867816091954023,174,174
191108_tid101,257,506.7617320162981,2.8957813258074174,156.5,157.8,False,52.0,1,,0.5519802924817819,0,EmbAlign_CV,191108,101,0.6578698653456125,175,0.0,0.9828571428571429,0.9428571428571428,175,175
191108_tid102,269,373.17989379110224,2.1083609818706344,158.0,162.0,False,76.0,1,,0.44441069615644246,0,EmbAlign_CV,191108,102,0.7162256107115953,177,0.0,0.9830508474576272,0.8813559322033898,177,177
191108_tid103,269,396.37448836935863,2.2394038890924217,160.0,162.0,False,64.0,1,,0.47224300539706804,0,EmbAlign_CV,191108,103,0.703046940764933,177,0.0,0.9830508474576272,0.8813559322033898,177,177
191108_tid104,287,363.4567365607289,2.0192040920040495,162.0,163.0,False,108.0,1,,0.4547099760043366,0,EmbAlign_CV,191108,104,0.7367296515761137,180,0.0,0.9833333333333333,0.9222222222222223,180,180
191108_tid105,282,390.4768019931517,2.1221565325714766,163.0,164.0,False,76.0,1,,0.4750540602253713,0,EmbAlign_CV,191108,105,0.8323670469352961,184,0.0,0.9836956521739131,0.9510869565217391,184,184
191108_tid106,282,403.79969273049323,2.194563547448333,164.0,164.0,False,88.0,1,,0.47873440757622737,0,EmbAlign_CV,191108,106,0.8354136658595394,184,0.0,0.9836956521739131,0.9510869565217391,184,184
191108_tid107,294,404.36128747505586,2.1739854165325583,165.0,165.0,False,104.0,1,,0.47543381826915665,0,EmbAlign_CV,191108,107,0.8856526049454188,186,1.0,1.0,0.989247311827957,186,186
191108_tid108,299,317.6381785426307,1.6895647794820783,168.5,167.5,False,84.0,1,,0.3949408548978725,0,EmbAlign_CV,191108,108,0.9244406182239698,188,1.0,1.0,0.9893617021276596,188,188
191108_tid109,301,340.09960839036387,1.7994688274622428,172.0,171.0,False,104.0,1,,0.390378330770712,0,EmbAlign_CV,191108,109,0.9313361324310307,189,1.0,1.0,0.9629629629629629,189,189
191108_tid110,301,358.65633149233736,1.8976525475785044,172.0,171.0,False,128.0,1,,0.4056833575586497,0,EmbAlign_CV,191108,110,0.9245547809332425,189,1.0,1.0,0.9629629629629629,189,189
191108_tid111,301,391.38694759264126,2.0708304105430755,172.0,171.0,False,160.0,1,,0.41740628531560187,0,EmbAlign_CV,191108,111,0.9288198618842478,189,1.0,1.0,0.9735449735449735,189,189
191108_tid112,302,483.58258318794987,2.545171490462894,172.0,172.81914893617022,False,52.0,1,,0.41591761796705606,0,EmbAlign_CV,191108,112,0.9509601760126227,190,1.0,1.0,1.0,190,190
191108_tid113,302,522.5077636981734,2.750040861569334,172.0,172.81914893617022,False,88.0,1,,0.43122601166530694,0,EmbAlign_CV,191108,113,0.946870648826219,190,1.0,1.0,1.0,190,190
191108_tid114,302,540.368965963031,2.8440471892791104,172.0,172.81914893617022,False,80.0,1,,0.4581957343439863,0,EmbAlign_CV,191108,114,0.9390979936414686,190,1.0,1.0,1.0,190,190
191108_tid115,302,606.8438261516621,3.193914874482432,175.0,172.81914893617022,False,80.0,1,,0.4978672386330416,0,EmbAlign_CV,191108,115,0.9255172312811082,190,1.0,1.0,1.0,190,190
200109_tid2,2,37.46634037116231,6.244390061860385,23.0,23.933333333333334,False,124.0,2,,0.042353396630931794,0,EmbAlign_CV,200109,2,0.9681327079662254,6,1.0,1.0,1.0,6,6
200109_tid3,2,12.714899964420209,2.119149994070035,23.0,23.933333333333334,False,108.0,1,,1.2934224690735005e-06,0,EmbAlign_CV,200109,3,0.9942539366852738,6,1.0,1.0,1.0,6,6
200109_tid4,2,7.696085087894019,1.2826808479823366,25.0,23.933333333333334,False,96.00000000000001,1,,1.542132903484712e-08,0,EmbAlign_CV,200109,4,0.9969471400462124,6,1.0,1.0,1.0,6,6
200109_tid5,1,26.336161985104308,3.762308855014901,28.0,28.696428571428573,False,96.00000000000001,1,,0.0012390528008888722,0,EmbAlign_CV,200109,5,0.987962880255577,7,1.0,1.0,1.0,7,7
200109_tid6,1,13.073817691595615,1.8676882416565164,28.0,28.696428571428573,False,108.0,1,,8.484918841866611e-08,0,EmbAlign_CV,200109,6,0.9949788193269091,7,1.0,1.0,1.0,7,7
200109_tid7,1,5.746564793015209,0.8209378275736013,29.5,28.696428571428573,False,112.0,1,,4.872528271479064e-09,0,EmbAlign_CV,200109,7,0.996657326837097,7,1.0,1.0,1.0,7,7
200109_tid8,0,16.558458073080082,2.0698072591350103,32.0,33.04385964912281,False,119.99999999999999,1,,0.002188593420058818,0,EmbAlign_CV,200109,8,0.9912927977225885,8,1.0,1.0,1.0,8,8
200109_tid9,0,9.052151707421174,1.1315189634276468,32.0,33.04385964912281,False,112.0,1,,0.00011430223086946592,0,EmbAlign_CV,200109,9,0.9946063821493041,8,1.0,1.0,1.0,8,8
200109_tid10,0,8.372850406479941,1.0466063008099926,32.0,33.04385964912281,False,108.0,1,,9.496229796923199e-05,0,EmbAlign_CV,200109,10,0.9937664447036093,8,1.0,1.0,1.0,8,8
200109_tid11,0,12.599788154866017,1.5749735193582521,32.0,33.04385964912281,False,104.0,1,,1.2818945229923744e-05,0,EmbAlign_CV,200109,11,0.9939007883591645,8,1.0,1.0,1.0,8,8
200109_tid12,0,12.574811086295853,1.5718513857869816,35.5,33.04385964912281,False,100.0,1,,2.2180372173422146e-07,0,EmbAlign_CV,200109,12,0.9944979188095824,8,1.0,1.0,1.0,8,8
200109_tid13,8,42.55735005369978,3.546445837808315,40.0,41.32222222222222,False,92.0,1,,0.004114012663190531,0,EmbAlign_CV,200109,13,0.9867337442515307,12,1.0,1.0,1.0,12,12
200109_tid14,8,33.29961870786751,2.7749682256556256,40.0,41.32222222222222,False,96.00000000000001,1,,0.0027607203523396153,0,EmbAlign_CV,200109,14,0.9921658822605374,12,1.0,1.0,1.0,12,12
200109_tid15,8,22.828436039578666,1.9023696699648889,40.0,41.32222222222222,False,92.0,1,,5.2516006331534353e-05,0,EmbAlign_CV,200109,15,0.9937508532153511,12,1.0,1.0,1.0,12,12
200109_tid16,8,23.95965878482154,1.9966382320684615,43.5,41.32222222222222,False,92.0,1,,2.270190727232112e-06,0,EmbAlign_CV,200109,16,0.9945880766274193,12,1.0,1.0,1.0,12,12
200109_tid17,9,12.873608307946963,0.9902775621497664,48.0,48.0,False,132.0,2,,0.014735276773244415,0,EmbAlign_CV,200109,17,0.9758150750445267,13,1.0,1.0,1.0,13,13
200109_tid18,9,14.173557292221751,1.0902736378632116,48.0,48.0,False,108.0,1,,0.0018147921436801595,0,EmbAlign_CV,200109,18,0.9933260177081791,13,1.0,1.0,1.0,13,13
200109_tid19,9,24.716682303824946,1.9012832541403806,48.0,48.0,False,112.0,1,,0.00044386803359860837,0,EmbAlign_CV,200109,19,0.9624406510788996,13,1.0,1.0,1.0,13,13
200109_tid20,10,27.60239172707475,1.971599409076768,50.5,49.63333333333333,False,112.0,1,,1.3075423539305699e-06,0,EmbAlign_CV,200109,20,0.9929881046584773,14,1.0,1.0,1.0,14,14
200109_tid21,12,40.443345909618955,2.696223060641264,53.0,53.892857142857146,False,116.00000000000001,1,,0.000583588424572389,0,EmbAlign_CV,200109,21,0.9912755533146671,15,1.0,1.0,1.0,15,15
200109_tid22,12,35.746282034810555,2.38308546898737,53.0,53.892857142857146,False,112.0,1,,3.508877545280489e-05,0,EmbAlign_CV,200109,22,0.9920191599312026,15,1.0,1.0,1.0,15,15
200109_tid23,12,30.63848581046795,2.0425657206978634,53.0,53.892857142857146,False,112.0,1,,3.112637743890068e-05,0,EmbAlign_CV,200109,23,0.9920491701318341,15,1.0,1.0,1.0,15,15
200109_tid24,12,29.09231646065111,1.9394877640434072,55.5,53.892857142857146,False,112.0,1,,0.00046229847195237625,0,EmbAlign_CV,200109,24,0.9914493096179527,15,1.0,1.0,1.0,15,15
200109_tid25,22,42.819493641216745,1.8617171148355107,59.0,59.875,False,108.0,1,,0.014918806939404356,0,EmbAlign_CV,200109,25,0.9629994878688631,23,0.0,0.8695652173913043,0.8695652173913043,23,23
200109_tid26,19,74.96323401076768,3.1234680837819866,60.5,61.38235294117647,False,112.0,1,,0.009045067200581224,0,EmbAlign_CV,200109,26,0.9941584175800973,24,1.0,1.0,1.0,24,24
200109_tid27,19,78.81095656704957,3.2837898569603987,61.0,61.38235294117647,False,112.0,1,,0.003753477612403229,0,EmbAlign_CV,200109,27,0.9917811658039825,24,1.0,1.0,1.0,24,24
200109_tid28,19,73.18498034929823,3.0493741812207595,61.0,61.38235294117647,False,112.0,1,,0.0008338948052874472,0,EmbAlign_CV,200109,28,0.995588321817308,24,1.0,1.0,1.0,24,24
200109_tid29,19,66.69081111195452,2.7787837963314383,61.0,61.38235294117647,False,108.0,1,,0.004843812827801334,0,EmbAlign_CV,200109,29,0.9948483031293623,24,1.0,1.0,1.0,24,24
200109_tid30,19,64.98258504885541,2.7076077103689755,61.0,61.38235294117647,False,108.0,1,,0.008439641434458175,0,EmbAlign_CV,200109,30,0.9947695269789639,24,1.0,1.0,1.0,24,24
200109_tid31,19,77.56038902303571,3.2316828759598213,63.5,61.38235294117647,False,112.0,1,,0.009071560436780852,0,EmbAlign_CV,200109,31,0.9931258562388446,24,1.0,1.0,1.0,24,24
200109_tid32,21,128.11454555115603,4.927482521198309,67.0,67.99166666666666,False,116.00000000000001,1,,0.05521171989844095,0,EmbAlign_CV,200109,32,0.9752264149844537,26,1.0,1.0,1.0,26,26
200109_tid33,21,124.5679390863681,4.791074580244927,67.0,67.99166666666666,False,119.99999999999999,1,,0.011316443529364513,0,EmbAlign_CV,200109,33,0.9925392898831886,26,1.0,1.0,1.0,26,26
200109_tid34,21,109.1828791651267,4.199341506351027,67.0,67.99166666666666,False,119.99999999999999,1,,0.009101825595736903,0,EmbAlign_CV,200109,34,0.992000021279659,26,1.0,1.0,1.0,26,26
200109_tid35,21,100.51195808463245,3.865844541716633,67.0,67.99166666666666,False,119.99999999999999,1,,0.0029025047150547144,0,EmbAlign_CV,200109,35,0.9947601566426914,26,1.0,1.0,1.0,26,26
200109_tid36,21,113.62966869295472,4.370371872805951,70.5,67.99166666666666,False,119.99999999999999,1,,0.01997275092441248,0,EmbAlign_CV,200109,36,0.98804127397284,26,1.0,1.0,1.0,26,26
200109_tid37,24,79.24415911464548,2.934968856097981,75.0,75.0,False,119.99999999999999,1,,0.008980455047632166,0,EmbAlign_CV,200109,37,0.964920439671573,27,1.0,1.0,1.0,27,27
200109_tid38,25,79.05829640799317,2.823510585999756,76.5,77.05882352941177,False,124.0,1,,0.013110661651027236,0,EmbAlign_CV,200109,38,0.9885253564261973,28,1.0,1.0,1.0,28,28
200109_tid39,25,70.12919639282637,2.5046141568866562,77.0,77.05882352941177,False,124.0,1,,0.008539689719019307,0,EmbAlign_CV,200109,39,0.9900637997910363,28,1.0,1.0,1.0,28,28
200109_tid40,25,57.68785402128947,2.060280500760338,77.0,77.05882352941177,False,124.0,1,,0.008379770925956995,0,EmbAlign_CV,200109,40,0.9914316953120181,28,1.0,1.0,1.0,28,28
200109_tid41,25,66.07224527657034,2.359723045591798,78.0,77.05882352941177,False,124.0,1,,0.0007520104007486636,0,EmbAlign_CV,200109,41,0.992852344161984,28,1.0,1.0,1.0,28,28
