embryo_id,time_idx,cell_name,x_um,y_um,z_um,nuclear_diameter_um,valid,n_cells_frame,source_file,canonical_time
OOS_SPIMA_P4,72,ABprppa,35.6307,18.627599999999997,16.5,2.4909,1,51,t072-nuclei,90.0
OOS_SPIMA_P4,72,ABalpap,13.6458,8.3391,21.75,2.7075,1,51,t072-nuclei,90.0
OOS_SPIMA_P4,72,ABalpaa,10.7217,12.2379,23.25,2.4909,1,51,t072-nuclei,90.0
OOS_SPIMA_P4,72,ABplppp,29.5659,11.912999999999998,27.75,2.4909,1,51,t072-nuclei,90.0
OOS_SPIMA_P4,72,ABplpap,24.909,10.9383,27.0,2.7075,1,51,t072-nuclei,90.0
OOS_SPIMA_P4,72,Epl,31.082099999999997,13.4292,24.75,2.7075,1,51,t072-nuclei,90.0
OOS_SPIMA_P4,72,ABalaap,11.912999999999998,10.83,18.0,2.4909,1,51,t072-nuclei,90.0
OOS_SPIMA_P4,72,MSapa,19.494,9.2055,22.5,2.9240999999999997,1,51,t072-nuclei,90.0
OOS_SPIMA_P4,73,ABplppa,26.7501,16.5699,30.0,2.4909,1,51,t073-nuclei,90.0
OOS_SPIMA_P4,73,ABplpaa,20.4687,14.5122,29.25,2.2743,1,51,t073-nuclei,90.0
OOS_SPIMA_P4,73,ABalapp,15.2703,15.703499999999998,21.0,2.4909,1,51,t073-nuclei,90.0
OOS_SPIMA_P4,73,ABalapa,11.1549,17.5446,21.75,2.7075,1,51,t073-nuclei,90.0
OOS_SPIMA_P4,73,ABalaaa,8.5557,12.996,18.75,2.2743,1,51,t073-nuclei,90.0
OOS_SPIMA_P4,73,Cap,31.9485,17.1114,28.5,2.4909,1,51,t073-nuclei,90.0
OOS_SPIMA_P4,73,Caa,26.5335,20.577,26.25,2.9240999999999997,1,51,t073-nuclei,90.0
OOS_SPIMA_P4,73,Cpa,32.165099999999995,20.4687,24.75,3.1407,1,51,t073-nuclei,90.0
OOS_SPIMA_P4,73,Cpp,37.038599999999995,16.353299999999997,24.75,2.7075,1,51,t073-nuclei,90.0
OOS_SPIMA_P4,73,Dp,38.1216,10.2885,20.25,2.4909,1,51,t073-nuclei,90.0
OOS_SPIMA_P4,73,Da,35.5224,10.9383,25.5,2.4909,1,51,t073-nuclei,90.0
OOS_SPIMA_P4,73,ABaraap,16.244999999999997,12.7794,15.0,3.1407,1,51,t073-nuclei,90.0
OOS_SPIMA_P4,73,ABaraaa,11.4798,15.2703,16.5,2.7075,1,51,t073-nuclei,90.0
OOS_SPIMA_P4,73,ABarapa,16.353299999999997,18.9525,16.5,2.7075,1,51,t073-nuclei,90.0
OOS_SPIMA_P4,73,ABarapp,21.0102,16.028399999999998,13.5,2.7075,1,51,t073-nuclei,90.0
OOS_SPIMA_P4,73,ABarppp,24.6924,21.0102,21.0,2.7075,1,51,t073-nuclei,90.0
OOS_SPIMA_P4,73,ABarppa,21.5517,22.5264,24.0,2.4909,1,51,t073-nuclei,90.0
OOS_SPIMA_P4,73,ABarpaa,15.162,21.0102,21.75,2.9240999999999997,1,51,t073-nuclei,90.0
OOS_SPIMA_P4,73,ABarpap,19.7106,18.3027,19.5,2.7075,1,51,t073-nuclei,90.0
OOS_SPIMA_P4,73,ABalppp,18.0861,10.9383,24.75,2.2743,1,51,t073-nuclei,90.0
OOS_SPIMA_P4,73,ABalppa,14.403899999999998,13.4292,27.75,2.4909,1,51,t073-nuclei,90.0
OOS_SPIMA_P4,73,MSaaa,14.5122,9.4221,17.25,2.4909,1,51,t073-nuclei,90.0
OOS_SPIMA_P4,73,MSaap,20.2521,7.9059,17.25,2.7075,1,51,t073-nuclei,90.0
OOS_SPIMA_P4,73,MSapp,24.5841,7.4727,21.75,2.4909,1,51,t073-nuclei,90.0
OOS_SPIMA_P4,73,MSpap,25.0173,8.664,16.5,2.7075,1,51,t073-nuclei,90.0
OOS_SPIMA_P4,73,MSpaa,20.4687,12.7794,15.0,2.4909,1,51,t073-nuclei,90.0
OOS_SPIMA_P4,73,MSppp,30.1074,8.3391,16.5,2.4909,1,51,t073-nuclei,90.0
OOS_SPIMA_P4,73,MSppa,27.075,12.6711,12.75,2.7075,1,51,t073-nuclei,90.0
OOS_SPIMA_P4,73,P4,32.8149,9.4221,21.0,2.4909,1,51,t073-nuclei,90.0
OOS_SPIMA_P4,73,Epr,32.706599999999995,14.2956,19.5,2.9240999999999997,1,51,t073-nuclei,90.0
OOS_SPIMA_P4,73,Ear,27.1833,14.9454,18.0,2.9240999999999997,1,51,t073-nuclei,90.0
OOS_SPIMA_P4,73,Eal,24.8007,12.4545,21.0,2.9240999999999997,1,51,t073-nuclei,90.0
OOS_SPIMA_P4,73,ABplapp,23.501099999999997,16.353299999999997,27.0,2.7075,1,51,t073-nuclei,90.0
OOS_SPIMA_P4,73,ABplapa,19.6023,20.577,26.25,2.4909,1,51,t073-nuclei,90.0
OOS_SPIMA_P4,73,ABplaaa,14.079,19.7106,26.25,2.7075,1,51,t073-nuclei,90.0
OOS_SPIMA_P4,73,ABpraap,25.4505,19.3857,15.0,2.9240999999999997,1,51,t073-nuclei,90.0
OOS_SPIMA_P4,73,ABpraaa,21.4434,22.4181,18.0,2.7075,1,51,t073-nuclei,90.0
OOS_SPIMA_P4,73,ABprapa,28.374599999999997,21.7683,18.75,2.7075,1,51,t073-nuclei,90.0
OOS_SPIMA_P4,73,ABprapp,33.1398,18.9525,18.75,2.7075,1,51,t073-nuclei,90.0
OOS_SPIMA_P4,73,ABprpap,33.6813,13.5375,13.5,2.7075,1,51,t073-nuclei,90.0
OOS_SPIMA_P4,73,ABprpaa,30.2157,17.9778,13.5,2.9240999999999997,1,51,t073-nuclei,90.0
OOS_SPIMA_P4,73,ABplaap,18.0861,16.8948,27.0,2.4909,1,51,t073-nuclei,90.0
OOS_SPIMA_P4,73,ABprppp,37.796699999999994,13.5375,17.25,2.4909,1,51,t073-nuclei,90.0
OOS_SPIMA_P4,73,ABprppa,36.1722,18.3027,16.5,2.4909,1,51,t073-nuclei,90.0
OOS_SPIMA_P4,73,ABalpap,13.7541,8.3391,21.75,2.4909,1,51,t073-nuclei,90.0
OOS_SPIMA_P4,73,ABalpaa,10.5051,12.3462,23.25,2.4909,1,51,t073-nuclei,90.0
OOS_SPIMA_P4,73,ABplppp,29.0244,11.6964,27.75,2.2743,1,51,t073-nuclei,90.0
OOS_SPIMA_P4,73,ABplpap,24.0426,10.6134,26.25,2.7075,1,51,t073-nuclei,90.0
OOS_SPIMA_P4,73,Epl,30.6489,13.1043,24.0,2.9240999999999997,1,51,t073-nuclei,90.0
OOS_SPIMA_P4,73,ABalaap,12.1296,11.1549,18.0,2.4909,1,51,t073-nuclei,90.0
OOS_SPIMA_P4,73,MSapa,19.8189,8.8806,21.75,2.4909,1,51,t073-nuclei,90.0
OOS_SPIMA_P4,74,ABplppa,26.7501,16.4616,30.0,2.4909,1,51,t074-nuclei,94.5
OOS_SPIMA_P4,74,ABplpaa,20.4687,14.079,29.25,2.2743,1,51,t074-nuclei,94.5
OOS_SPIMA_P4,74,ABalapp,15.3786,16.028399999999998,21.0,2.7075,1,51,t074-nuclei,94.5
OOS_SPIMA_P4,74,ABalapa,10.83,17.8695,21.75,2.4909,1,51,t074-nuclei,94.5
OOS_SPIMA_P4,74,ABalaaa,8.664,13.3209,19.5,2.2743,1,51,t074-nuclei,94.5
OOS_SPIMA_P4,74,Cap,32.165099999999995,17.1114,28.5,2.7075,1,51,t074-nuclei,94.5
OOS_SPIMA_P4,74,Caa,26.8584,21.0102,27.0,2.4909,1,51,t074-nuclei,94.5
OOS_SPIMA_P4,74,Cpa,31.9485,20.3604,24.0,2.7075,1,51,t074-nuclei,94.5
OOS_SPIMA_P4,74,Cpp,37.255199999999995,16.136699999999998,24.75,2.7075,1,51,t074-nuclei,94.5
OOS_SPIMA_P4,74,Dp,37.688399999999994,10.3968,20.25,2.2743,1,51,t074-nuclei,94.5
OOS_SPIMA_P4,74,Da,35.3058,10.83,25.5,2.2743,1,51,t074-nuclei,94.5
OOS_SPIMA_P4,74,ABaraap,16.244999999999997,12.996,15.0,2.9240999999999997,1,51,t074-nuclei,94.5
OOS_SPIMA_P4,74,ABaraaa,11.5881,15.595199999999998,16.5,2.9240999999999997,1,51,t074-nuclei,94.5
OOS_SPIMA_P4,74,ABarapa,16.353299999999997,18.627599999999997,15.75,2.9240999999999997,1,51,t074-nuclei,94.5
OOS_SPIMA_P4,74,ABarapp,21.0102,15.9201,13.5,2.7075,1,51,t074-nuclei,94.5
OOS_SPIMA_P4,74,ABarppp,24.6924,20.9019,21.0,2.7075,1,51,t074-nuclei,94.5
OOS_SPIMA_P4,74,ABarppa,21.66,22.743,24.0,2.7075,1,51,t074-nuclei,94.5
OOS_SPIMA_P4,74,ABarpaa,15.162,20.7936,21.0,2.7075,1,51,t074-nuclei,94.5
OOS_SPIMA_P4,74,ABarpap,19.7106,18.3027,19.5,2.9240999999999997,1,51,t074-nuclei,94.5
OOS_SPIMA_P4,74,ABalppp,18.1944,10.9383,24.75,2.4909,1,51,t074-nuclei,94.5
OOS_SPIMA_P4,74,ABalppa,13.9707,13.1043,27.0,2.4909,1,51,t074-nuclei,94.5
OOS_SPIMA_P4,74,MSaaa,14.7288,9.3138,17.25,2.7075,1,51,t074-nuclei,94.5
OOS_SPIMA_P4,74,MSaap,20.3604,8.014199999999999,18.0,2.7075,1,51,t074-nuclei,94.5
OOS_SPIMA_P4,74,MSapp,24.6924,7.3644,21.0,2.2743,1,51,t074-nuclei,94.5
OOS_SPIMA_P4,74,MSpap,25.1256,8.3391,15.75,2.7075,1,51,t074-nuclei,94.5
OOS_SPIMA_P4,74,MSpaa,20.577,12.7794,15.0,2.4909,1,51,t074-nuclei,94.5
OOS_SPIMA_P4,74,MSppp,29.5659,8.3391,15.75,2.4909,1,51,t074-nuclei,94.5
OOS_SPIMA_P4,74,MSppa,27.075,13.1043,12.75,2.7075,1,51,t074-nuclei,94.5
OOS_SPIMA_P4,74,P4,32.381699999999995,9.0972,21.0,2.7075,1,51,t074-nuclei,94.5
OOS_SPIMA_P4,74,Epr,32.9232,13.9707,20.25,3.1407,1,51,t074-nuclei,94.5
OOS_SPIMA_P4,74,Ear,27.075,14.8371,18.0,3.1407,1,51,t074-nuclei,94.5
OOS_SPIMA_P4,74,Eal,24.4758,12.3462,21.0,2.7075,1,51,t074-nuclei,94.5
OOS_SPIMA_P4,74,ABplapp,23.609399999999997,16.4616,27.75,2.4909,1,51,t074-nuclei,94.5
OOS_SPIMA_P4,74,ABplapa,19.7106,20.3604,26.25,2.7075,1,51,t074-nuclei,94.5
OOS_SPIMA_P4,74,ABplaaa,14.079,19.7106,26.25,2.9240999999999997,1,51,t074-nuclei,94.5
OOS_SPIMA_P4,74,ABpraap,25.5588,19.2774,15.0,2.9240999999999997,1,51,t074-nuclei,94.5
OOS_SPIMA_P4,74,ABpraaa,21.66,22.4181,18.0,2.7075,1,51,t074-nuclei,94.5
OOS_SPIMA_P4,74,ABprapa,28.591199999999997,21.9849,19.5,2.7075,1,51,t074-nuclei,94.5
OOS_SPIMA_P4,74,ABprapp,33.0315,18.5193,18.75,2.7075,1,51,t074-nuclei,94.5
OOS_SPIMA_P4,74,ABprpap,33.7896,13.4292,13.5,2.9240999999999997,1,51,t074-nuclei,94.5
OOS_SPIMA_P4,74,ABprpaa,30.4323,17.9778,13.5,2.9240999999999997,1,51,t074-nuclei,94.5
OOS_SPIMA_P4,74,ABplaap,17.9778,17.0031,27.0,2.7075,1,51,t074-nuclei,94.5
OOS_SPIMA_P4,74,ABprppp,37.905,13.5375,17.25,2.4909,1,51,t074-nuclei,94.5
OOS_SPIMA_P4,74,ABprppa,36.1722,18.411,16.5,2.4909,1,51,t074-nuclei,94.5
OOS_SPIMA_P4,74,ABalpap,13.5375,8.664,21.75,2.4909,1,51,t074-nuclei,94.5
OOS_SPIMA_P4,74,ABalpaa,9.8553,12.1296,22.5,2.4909,1,51,t074-nuclei,94.5
OOS_SPIMA_P4,74,ABplppp,29.1327,12.0213,27.75,2.2743,1,51,t074-nuclei,94.5
OOS_SPIMA_P4,74,ABplpap,24.2592,10.2885,26.25,2.4909,1,51,t074-nuclei,94.5
OOS_SPIMA_P4,74,Epl,30.973799999999997,12.996,24.0,2.9240999999999997,1,51,t074-nuclei,94.5
OOS_SPIMA_P4,74,ABalaap,11.912999999999998,11.912999999999998,18.75,2.4909,1,51,t074-nuclei,94.5
OOS_SPIMA_P4,74,MSapa,19.8189,8.8806,21.80769225,2.4909,1,51,t074-nuclei,94.5
OOS_SPIMA_P4,75,ABplppa,26.7501,16.028399999999998,30.0,2.4909,1,52,t075-nuclei,100.5
OOS_SPIMA_P4,75,ABplpaa,20.4687,13.6458,29.25,2.4909,1,52,t075-nuclei,100.5
OOS_SPIMA_P4,75,ABalapp,15.4869,16.136699999999998,21.0,2.4909,1,52,t075-nuclei,100.5
OOS_SPIMA_P4,75,ABalapa,11.0466,18.1944,21.75,2.4909,1,52,t075-nuclei,100.5
OOS_SPIMA_P4,75,ABalaaa,8.8806,13.5375,19.5,2.4909,1,52,t075-nuclei,100.5
OOS_SPIMA_P4,75,Cap,32.056799999999996,17.0031,28.5,2.7075,1,52,t075-nuclei,100.5
OOS_SPIMA_P4,75,Caaa,25.883699999999997,20.3604,26.25,2.0577,1,52,t075-nuclei,100.5
OOS_SPIMA_P4,75,Cpa,32.056799999999996,20.4687,24.0,2.2743,1,52,t075-nuclei,100.5
OOS_SPIMA_P4,75,Cpp,37.255199999999995,16.136699999999998,24.75,2.4909,1,52,t075-nuclei,100.5
OOS_SPIMA_P4,75,Dp,37.471799999999995,10.2885,20.25,2.2743,1,52,t075-nuclei,100.5
OOS_SPIMA_P4,75,Da,34.8726,10.3968,24.75,2.2743,1,52,t075-nuclei,100.5
OOS_SPIMA_P4,75,ABaraap,16.244999999999997,13.5375,15.0,2.9240999999999997,1,52,t075-nuclei,100.5
OOS_SPIMA_P4,75,ABaraaa,12.0213,15.9201,16.5,2.9240999999999997,1,52,t075-nuclei,100.5
OOS_SPIMA_P4,75,ABarapa,17.0031,18.627599999999997,15.75,2.7075,1,52,t075-nuclei,100.5
OOS_SPIMA_P4,75,ABarapp,21.4434,15.9201,13.5,2.7075,1,52,t075-nuclei,100.5
OOS_SPIMA_P4,75,ABarppp,25.0173,20.6853,21.0,2.7075,1,52,t075-nuclei,100.5
OOS_SPIMA_P4,75,ABarppa,21.7683,22.8513,24.0,2.7075,1,52,t075-nuclei,100.5
OOS_SPIMA_P4,75,ABarpaa,15.703499999999998,21.226799999999997,21.75,2.7075,1,52,t075-nuclei,100.5
OOS_SPIMA_P4,75,ABarpap,20.1438,18.5193,19.5,2.7075,1,52,t075-nuclei,100.5
OOS_SPIMA_P4,75,ABalppp,18.3027,11.0466,24.75,2.4909,1,52,t075-nuclei,100.5
OOS_SPIMA_P4,75,ABalppa,14.079,12.7794,27.0,2.2743,1,52,t075-nuclei,100.5
OOS_SPIMA_P4,75,MSaaa,14.8371,9.3138,16.5,2.7075,1,52,t075-nuclei,100.5
OOS_SPIMA_P4,75,MSaap,20.0355,8.014199999999999,17.25,2.4909,1,52,t075-nuclei,100.5
OOS_SPIMA_P4,75,MSapp,24.5841,7.3644,21.75,2.2743,1,52,t075-nuclei,100.5
OOS_SPIMA_P4,75,MSpap,25.2339,8.4474,16.5,2.4909,1,52,t075-nuclei,100.5
OOS_SPIMA_P4,75,MSpaa,20.3604,12.8877,15.75,2.4909,1,52,t075-nuclei,100.5
OOS_SPIMA_P4,75,MSppp,29.4576,8.2308,15.75,2.7075,1,52,t075-nuclei,100.5
OOS_SPIMA_P4,75,MSppa,27.2916,12.8877,12.75,2.9240999999999997,1,52,t075-nuclei,100.5
OOS_SPIMA_P4,75,P4,31.9485,8.5557,21.0,2.7075,1,52,t075-nuclei,100.5
OOS_SPIMA_P4,75,Epr,32.273399999999995,13.3209,19.5,3.1407,1,52,t075-nuclei,100.5
OOS_SPIMA_P4,75,Ear,27.1833,14.6205,18.0,3.1407,1,52,t075-nuclei,100.5
OOS_SPIMA_P4,75,Eal,24.4758,12.2379,21.0,2.7075,1,52,t075-nuclei,100.5
OOS_SPIMA_P4,75,ABplapp,23.609399999999997,16.353299999999997,27.75,2.4909,1,52,t075-nuclei,100.5
OOS_SPIMA_P4,75,ABplapa,19.9272,20.577,27.0,2.4909,1,52,t075-nuclei,100.5
OOS_SPIMA_P4,75,ABplaaa,14.079,19.494,26.25,2.9240999999999997,1,52,t075-nuclei,100.5
OOS_SPIMA_P4,75,ABpraap,25.883699999999997,19.0608,15.0,2.9240999999999997,1,52,t075-nuclei,100.5
OOS_SPIMA_P4,75,ABpraaa,21.9849,22.4181,18.0,2.4909,1,52,t075-nuclei,100.5
OOS_SPIMA_P4,75,ABprapa,28.807799999999997,21.5517,18.75,2.7075,1,52,t075-nuclei,100.5
OOS_SPIMA_P4,75,ABprapp,33.1398,17.8695,18.0,2.7075,1,52,t075-nuclei,100.5
OOS_SPIMA_P4,75,ABprpap,33.6813,13.212599999999998,13.5,2.9240999999999997,1,52,t075-nuclei,100.5
OOS_SPIMA_P4,75,ABprpaa,30.5406,17.328,13.5,2.7075,1,52,t075-nuclei,100.5
OOS_SPIMA_P4,75,ABplaap,17.7612,16.8948,27.0,2.9240999999999997,1,52,t075-nuclei,100.5
OOS_SPIMA_P4,75,ABprppp,38.2299,13.4292,17.25,2.4909,1,52,t075-nuclei,100.5
OOS_SPIMA_P4,75,ABprppa,36.6054,18.0861,16.5,2.4909,1,52,t075-nuclei,100.5
OOS_SPIMA_P4,75,ABalpap,13.6458,8.7723,21.75,2.4909,1,52,t075-nuclei,100.5
OOS_SPIMA_P4,75,ABalpaa,10.2885,11.912999999999998,22.5,2.4909,1,52,t075-nuclei,100.5
OOS_SPIMA_P4,75,ABplppp,29.241,12.1296,27.75,2.4909,1,52,t075-nuclei,100.5
OOS_SPIMA_P4,75,ABplpap,23.934299999999997,10.2885,25.5,2.4909,1,52,t075-nuclei,100.5
OOS_SPIMA_P4,75,Epl,30.757199999999997,12.7794,24.0,2.9240999999999997,1,52,t075-nuclei,100.5
OOS_SPIMA_P4,75,ABalaap,12.0213,11.912999999999998,18.0,2.7075,1,52,t075-nuclei,100.5
OOS_SPIMA_P4,75,Caap,27.2916,19.9272,26.25,2.2743,1,52,t075-nuclei,100.5
OOS_SPIMA_P4,75,MSapa,19.8189,8.8806,21.86538525,2.4909,1,52,t075-nuclei,100.5
OOS_SPIMA_P4,76,ABplppa,26.9667,15.9201,30.0,2.4909,1,53,t076-nuclei,102.0
OOS_SPIMA_P4,76,ABplpaa,20.3604,13.1043,29.25,2.7075,1,53,t076-nuclei,102.0
OOS_SPIMA_P4,76,ABalapp,15.703499999999998,16.353299999999997,21.0,2.7075,1,53,t076-nuclei,102.0
OOS_SPIMA_P4,76,ABalapa,11.2632,18.1944,21.75,2.7075,1,53,t076-nuclei,102.0
OOS_SPIMA_P4,76,ABalaaa,8.9889,14.2956,19.5,2.2743,1,53,t076-nuclei,102.0
OOS_SPIMA_P4,76,Cap,32.165099999999995,16.6782,28.5,2.7075,1,53,t076-nuclei,102.0
OOS_SPIMA_P4,76,Caaa,25.3422,21.118499999999997,27.0,2.0577,1,53,t076-nuclei,102.0
OOS_SPIMA_P4,76,Cpap,33.6813,19.1691,24.75,1.8411,1,53,t076-nuclei,102.0
OOS_SPIMA_P4,76,Cpaa,31.298699999999997,21.226799999999997,23.25,2.0577,1,53,t076-nuclei,102.0
OOS_SPIMA_P4,76,Cpp,37.038599999999995,15.9201,24.0,2.0577,1,53,t076-nuclei,102.0
OOS_SPIMA_P4,76,Dp,37.471799999999995,10.0719,20.25,2.4909,1,53,t076-nuclei,102.0
OOS_SPIMA_P4,76,Da,34.9809,10.1802,24.75,2.2743,1,53,t076-nuclei,102.0
OOS_SPIMA_P4,76,ABaraap,16.4616,13.6458,15.0,2.7075,1,53,t076-nuclei,102.0
OOS_SPIMA_P4,76,ABaraaa,12.3462,16.136699999999998,16.5,2.9240999999999997,1,53,t076-nuclei,102.0
OOS_SPIMA_P4,76,ABarapa,17.4363,18.627599999999997,15.75,2.7075,1,53,t076-nuclei,102.0
OOS_SPIMA_P4,76,ABarapp,22.0932,16.028399999999998,14.25,2.4909,1,53,t076-nuclei,102.0
OOS_SPIMA_P4,76,ABarppp,25.6671,20.6853,21.75,2.7075,1,53,t076-nuclei,102.0
OOS_SPIMA_P4,76,ABarppa,21.8766,22.6347,23.25,2.4909,1,53,t076-nuclei,102.0
OOS_SPIMA_P4,76,ABarpaa,15.8118,21.226799999999997,21.0,2.9240999999999997,1,53,t076-nuclei,102.0
OOS_SPIMA_P4,76,ABarpap,20.2521,18.1944,19.5,2.4909,1,53,t076-nuclei,102.0
OOS_SPIMA_P4,76,ABalppp,18.0861,11.2632,24.75,2.4909,1,53,t076-nuclei,102.0
OOS_SPIMA_P4,76,ABalppa,13.8624,12.996,27.0,2.4909,1,53,t076-nuclei,102.0
OOS_SPIMA_P4,76,MSaaa,14.9454,9.4221,16.5,2.7075,1,53,t076-nuclei,102.0
OOS_SPIMA_P4,76,MSaap,20.3604,8.122499999999999,18.0,2.4909,1,53,t076-nuclei,102.0
OOS_SPIMA_P4,76,MSapp,24.4758,7.3644,21.0,2.2743,1,53,t076-nuclei,102.0
OOS_SPIMA_P4,76,MSpap,25.2339,8.5557,16.5,2.7075,1,53,t076-nuclei,102.0
OOS_SPIMA_P4,76,MSpaa,20.9019,12.8877,15.75,2.7075,1,53,t076-nuclei,102.0
OOS_SPIMA_P4,76,MSppp,29.3493,8.122499999999999,15.75,2.4909,1,53,t076-nuclei,102.0
OOS_SPIMA_P4,76,MSppa,27.7248,12.6711,12.75,2.7075,1,53,t076-nuclei,102.0
OOS_SPIMA_P4,76,P4,31.6236,8.4474,20.25,2.2743,1,53,t076-nuclei,102.0
OOS_SPIMA_P4,76,Epr,32.056799999999996,13.3209,19.5,3.1407,1,53,t076-nuclei,102.0
OOS_SPIMA_P4,76,Ear,27.2916,15.0537,18.75,2.7075,1,53,t076-nuclei,102.0
OOS_SPIMA_P4,76,Eal,24.5841,12.7794,21.75,2.9240999999999997,1,53,t076-nuclei,102.0
OOS_SPIMA_P4,76,ABplapp,23.609399999999997,16.353299999999997,27.75,2.7075,1,53,t076-nuclei,102.0
OOS_SPIMA_P4,76,ABplapa,19.7106,20.577,27.0,2.2743,1,53,t076-nuclei,102.0
OOS_SPIMA_P4,76,ABplaaa,13.9707,19.7106,26.25,2.9240999999999997,1,53,t076-nuclei,102.0
OOS_SPIMA_P4,76,ABpraap,26.100299999999997,19.1691,15.0,2.7075,1,53,t076-nuclei,102.0
OOS_SPIMA_P4,76,ABpraaa,22.2015,22.4181,18.0,2.7075,1,53,t076-nuclei,102.0
OOS_SPIMA_P4,76,ABprapa,29.241,21.5517,18.75,2.7075,1,53,t076-nuclei,102.0
OOS_SPIMA_P4,76,ABprapp,33.7896,18.1944,18.75,2.4909,1,53,t076-nuclei,102.0
OOS_SPIMA_P4,76,ABprpap,34.1145,13.3209,14.25,3.1407,1,53,t076-nuclei,102.0
OOS_SPIMA_P4,76,ABprpaa,30.757199999999997,16.8948,13.5,2.7075,1,53,t076-nuclei,102.0
OOS_SPIMA_P4,76,ABplaap,17.7612,16.5699,27.0,2.4909,1,53,t076-nuclei,102.0
OOS_SPIMA_P4,76,ABprppp,38.6631,13.4292,18.0,2.4909,1,53,t076-nuclei,102.0
OOS_SPIMA_P4,76,ABprppa,36.930299999999995,17.6529,16.5,2.4909,1,53,t076-nuclei,102.0
OOS_SPIMA_P4,76,ABalpap,13.8624,9.3138,21.75,2.4909,1,53,t076-nuclei,102.0
OOS_SPIMA_P4,76,ABalpaa,10.1802,12.1296,22.5,2.4909,1,53,t076-nuclei,102.0
OOS_SPIMA_P4,76,ABplppp,29.3493,12.0213,27.75,2.2743,1,53,t076-nuclei,102.0
OOS_SPIMA_P4,76,ABplpap,23.825999999999997,10.5051,26.25,2.4909,1,53,t076-nuclei,102.0
OOS_SPIMA_P4,76,Epl,30.324,12.6711,24.0,2.7075,1,53,t076-nuclei,102.0
OOS_SPIMA_P4,76,ABalaap,12.1296,12.2379,18.0,2.7075,1,53,t076-nuclei,102.0
OOS_SPIMA_P4,76,Caap,28.699499999999997,19.7106,27.0,1.8411,1,53,t076-nuclei,102.0
OOS_SPIMA_P4,76,MSapa,19.8189,8.7723,21.9230775,2.4909,1,53,t076-nuclei,102.0
OOS_SPIMA_P4,77,ABplppa,26.9667,15.4869,30.0,2.2743,1,54,t077-nuclei,102.0
OOS_SPIMA_P4,77,ABplpaa,20.3604,13.212599999999998,29.25,2.7075,1,54,t077-nuclei,102.0
OOS_SPIMA_P4,77,ABalapp,15.9201,16.5699,21.75,2.4909,1,54,t077-nuclei,102.0
OOS_SPIMA_P4,77,ABalapa,11.2632,17.9778,21.75,2.7075,1,54,t077-nuclei,102.0
OOS_SPIMA_P4,77,ABalaaa,8.9889,13.9707,18.75,2.2743,1,54,t077-nuclei,102.0
OOS_SPIMA_P4,77,Cap,32.273399999999995,16.136699999999998,28.5,2.9240999999999997,1,54,t077-nuclei,102.0
OOS_SPIMA_P4,77,Caaa,25.6671,21.4434,27.75,2.0577,1,54,t077-nuclei,102.0
OOS_SPIMA_P4,77,Cpap,34.1145,18.627599999999997,25.5,2.0577,1,54,t077-nuclei,102.0
OOS_SPIMA_P4,77,Cpaa,31.8402,21.7683,24.0,2.0577,1,54,t077-nuclei,102.0
OOS_SPIMA_P4,77,Cppa,38.2299,17.2197,24.75,1.8411,1,54,t077-nuclei,102.0
OOS_SPIMA_P4,77,Dp,37.905,10.0719,20.25,2.4909,1,54,t077-nuclei,102.0
OOS_SPIMA_P4,77,Da,34.9809,9.3138,24.0,2.4909,1,54,t077-nuclei,102.0
OOS_SPIMA_P4,77,ABaraap,16.353299999999997,13.3209,15.0,2.4909,1,54,t077-nuclei,102.0
OOS_SPIMA_P4,77,ABaraaa,12.3462,15.9201,16.5,2.9240999999999997,1,54,t077-nuclei,102.0
OOS_SPIMA_P4,77,ABarapa,17.6529,18.735899999999997,15.75,2.7075,1,54,t077-nuclei,102.0
OOS_SPIMA_P4,77,ABarapp,22.0932,15.703499999999998,14.25,2.4909,1,54,t077-nuclei,102.0
OOS_SPIMA_P4,77,ABarppp,25.5588,20.4687,21.75,2.7075,1,54,t077-nuclei,102.0
OOS_SPIMA_P4,77,ABarppa,22.2015,22.6347,24.0,2.7075,1,54,t077-nuclei,102.0
OOS_SPIMA_P4,77,ABarpaa,15.9201,21.226799999999997,21.0,2.7075,1,54,t077-nuclei,102.0
OOS_SPIMA_P4,77,ABarpap,20.1438,18.1944,19.5,2.4909,1,54,t077-nuclei,102.0
OOS_SPIMA_P4,77,ABalppp,18.411,11.4798,24.75,2.2743,1,54,t077-nuclei,102.0
OOS_SPIMA_P4,77,ABalppa,14.079,12.6711,27.0,2.2743,1,54,t077-nuclei,102.0
OOS_SPIMA_P4,77,MSaaa,14.9454,9.4221,16.5,2.7075,1,54,t077-nuclei,102.0
OOS_SPIMA_P4,77,MSaap,20.3604,8.2308,18.0,2.4909,1,54,t077-nuclei,102.0
OOS_SPIMA_P4,77,MSapp,24.2592,7.3644,21.0,2.2743,1,54,t077-nuclei,102.0
OOS_SPIMA_P4,77,MSpap,25.5588,8.122499999999999,15.75,2.7075,1,54,t077-nuclei,102.0
OOS_SPIMA_P4,77,MSpaa,20.7936,12.5628,15.75,2.4909,1,54,t077-nuclei,102.0
OOS_SPIMA_P4,77,MSppp,29.8908,8.664,15.75,2.2743,1,54,t077-nuclei,102.0
OOS_SPIMA_P4,77,MSppa,27.3999,12.6711,12.75,2.7075,1,54,t077-nuclei,102.0
